ID,Item title,Final URL,Image URL,Price,Description,Item subtitle,Sale price
shopify_ZZ_15287989010818_56442526990722,"Veliki set za hranjenje Rak – tanjur s priborom, podbradnjak i čaša sa slamkom | Les Petits Citrons - Bež",https://babynatur.hr/products/meal-pack-bib-straw-glass-for-children?variant=56442526990722,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/e7bedb5f0587d317d9bd2a72344e002547220f63ebcdf6d0e667822aaa7d2968.jpg?v=1772700664,48.00 EUR,"Ovaj set za hranjenje u obliku leptira savršen je izbor za prve korake u bebinom samostalnom hranjenju. Kombinira praktičnost i zabavan dizajn koji obroke čini ugodnijima za dijete i jednostavnijima za roditelje. Set uključuje silikonski tanjur u obliku kita s vakuumskom čašicom, podbradnjak te čašu sa slamkom, što pomaže djetetu da lakše razvije naviku samostalnog hranjenja i pijenja. Vakuumska čašica na dnu tanjura pričvršćuje se za stol i pomaže spriječiti pomicanje ili prolijevanje hrane. Vilica i žlica prilagođene su malim dječjim rukama, dok je njihov vrh izrađen od mekog silikona, nježnog za osjetljive dječje desni. Drške su izrađene od prirodnog bukovog drva, koje je izdržljivo i ekološki prihvatljivo. Svi materijali su sigurni za kontakt s hranom, bez BPA i drugih štetnih kemikalija, te zadovoljavaju europske sigurnosne standarde.",Bež,48.00 EUR
shopify_ZZ_15287989207426_56442157728130,Set za hranjenje Leptir – tanjur s priborom | Les Petits Citrons - Narančasta,https://babynatur.hr/products/papillon-meal-cutlery-set-for-children?variant=56442157728130,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/9df488c67689bec36fca97eaf75ad92c404d1a6c3a1b26ef21c41e27218ada7e.png?v=1773052307,30.00 EUR,"Ovaj silikonski set za hranjenje u obliku leptira savršen je izbor za prve korake u bebinom samostalnom hranjenju . Zabavan dizajn i praktične funkcije pomažu djetetu da lakše nauči samostalno jesti. Tanjur ima vakuumsku čašicu na dnu koja se pričvršćuje za stol i pomaže spriječiti pomicanje ili prolijevanje hrane tijekom obroka. Oblik i veličina prilagođeni su djeci kako bi obrok bio jednostavniji i uredniji. Vilica i žlica dizajnirane su za male dječje ruke , a njihov vrh izrađen je od mekog silikona , nježnog za osjetljive dječje desni. Drške su izrađene od prirodnog bambusa , ekološki prihvatljivog i biorazgradivog materijala. Svi materijali su sigurni za kontakt s hranom, bez BPA i štetnih kemikalija , te zadovoljavaju europske sigurnosne standarde. Održavanje: Tanjur se može prati u perilici posuđa. Pribor za jelo s bambusovom drškom preporučuje se prati ručno. Set uključuje: silikonski tanjur u obliku leptira s vakuumskom čašicom vilicu i žlicu s bambusovom drškom i silikonskim vrhom.",Narančasta,30.00 EUR
shopify_ZZ_15287989207426_56442591379842,Set za hranjenje Leptir – tanjur s priborom | Les Petits Citrons - Roza,https://babynatur.hr/products/papillon-meal-cutlery-set-for-children?variant=56442591379842,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/156ebf44db53a894bcd7c459e3a2526e3dea07230091e868acb43ee988e1ef22.png?v=1773052458,30.00 EUR,"Ovaj silikonski set za hranjenje u obliku leptira savršen je izbor za prve korake u bebinom samostalnom hranjenju . Zabavan dizajn i praktične funkcije pomažu djetetu da lakše nauči samostalno jesti. Tanjur ima vakuumsku čašicu na dnu koja se pričvršćuje za stol i pomaže spriječiti pomicanje ili prolijevanje hrane tijekom obroka. Oblik i veličina prilagođeni su djeci kako bi obrok bio jednostavniji i uredniji. Vilica i žlica dizajnirane su za male dječje ruke , a njihov vrh izrađen je od mekog silikona , nježnog za osjetljive dječje desni. Drške su izrađene od prirodnog bambusa , ekološki prihvatljivog i biorazgradivog materijala. Svi materijali su sigurni za kontakt s hranom, bez BPA i štetnih kemikalija , te zadovoljavaju europske sigurnosne standarde. Održavanje: Tanjur se može prati u perilici posuđa. Pribor za jelo s bambusovom drškom preporučuje se prati ručno. Set uključuje: silikonski tanjur u obliku leptira s vakuumskom čašicom vilicu i žlicu s bambusovom drškom i silikonskim vrhom.",Roza,30.00 EUR
shopify_ZZ_15287989109122_56442157072770,"Veliki set za hranjenje Leptir – tanjur s priborom, podbradnjak i čaša sa slamkom | Les Petits Citrons - Roza",https://babynatur.hr/products/butterfly-meal-pack-with-cutlery-straw-glass-and-bib?variant=56442157072770,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/5688aaf060867e6dcf47b28ae6b67094df2cd1e734212bc045d514588b7fa99b.png?v=1773052465,48.00 EUR,"Ovaj set za hranjenje u obliku leptira savršen je izbor za prve korake u bebinom samostalnom hranjenju. Kombinira praktičnost i zabavan dizajn koji obroke čini ugodnijima za dijete i jednostavnijima za roditelje. Set uključuje silikonski tanjur u obliku kita s vakuumskom čašicom, podbradnjak te čašu sa slamkom, što pomaže djetetu da lakše razvije naviku samostalnog hranjenja i pijenja. Vakuumska čašica na dnu tanjura pričvršćuje se za stol i pomaže spriječiti pomicanje ili prolijevanje hrane. Vilica i žlica prilagođene su malim dječjim rukama, dok je njihov vrh izrađen od mekog silikona, nježnog za osjetljive dječje desni. Drške su izrađene od prirodnog bukovog drva, koje je izdržljivo i ekološki prihvatljivo. Svi materijali su sigurni za kontakt s hranom, bez BPA i drugih štetnih kemikalija, te zadovoljavaju europske sigurnosne standarde.",Roza,48.00 EUR
shopify_ZZ_15287989109122_56442615333250,"Veliki set za hranjenje Leptir – tanjur s priborom, podbradnjak i čaša sa slamkom | Les Petits Citrons - Narančasta",https://babynatur.hr/products/butterfly-meal-pack-with-cutlery-straw-glass-and-bib?variant=56442615333250,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/282ba340f42a633905f2aa3eb3ed468d3092cf58e6e95d9de002a31ac8976816.png?v=1772700672,48.00 EUR,"Ovaj set za hranjenje u obliku leptira savršen je izbor za prve korake u bebinom samostalnom hranjenju. Kombinira praktičnost i zabavan dizajn koji obroke čini ugodnijima za dijete i jednostavnijima za roditelje. Set uključuje silikonski tanjur u obliku kita s vakuumskom čašicom, podbradnjak te čašu sa slamkom, što pomaže djetetu da lakše razvije naviku samostalnog hranjenja i pijenja. Vakuumska čašica na dnu tanjura pričvršćuje se za stol i pomaže spriječiti pomicanje ili prolijevanje hrane. Vilica i žlica prilagođene su malim dječjim rukama, dok je njihov vrh izrađen od mekog silikona, nježnog za osjetljive dječje desni. Drške su izrađene od prirodnog bukovog drva, koje je izdržljivo i ekološki prihvatljivo. Svi materijali su sigurni za kontakt s hranom, bez BPA i drugih štetnih kemikalija, te zadovoljavaju europske sigurnosne standarde.",Narančasta,48.00 EUR
shopify_ZZ_15287989141890_56442157105538,Set za hranjenje Rak - tanjur s priborom – Les Petits Citrons - Svijetlo plava,https://babynatur.hr/products/crab-shaped-meal-set-cutlery-for-children?variant=56442157105538,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/31903750508cda281a519349868a7c1a89a889be0268d3959cc333d852ad4cf7.png?v=1772700673,30.00 EUR,"Silikonski set za hranjenje idealan je za prve korake u bebinom samostalnom hranjenju. Tanjur u obliku raka ima vakuumsku čašicu koja se pričvršćuje za površinu stola i pomaže spriječiti prolijevanje ili pomicanje tijekom obroka. Pribor za jelo dizajniran je za male dječje ruke , a glava vilice i žlice izrađena je od mekog silikona , nježnog za osjetljive dječje desni. Drška je izrađena od prirodnog bambusa , ekološki prihvatljivog i biorazgradivog materijala. Svi materijali su sigurni za kontakt s hranom i bez štetnih kemikalija . Održavanje: Tanjur se može prati u perilici posuđa, dok se pribor za jelo s bambusovom drškom preporučuje prati ručno. Set uključuje: silikonski tanjur u obliku raka s vakuumskom čašicom vilicu i žlicu s bambusovom drškom i silikonskim vrhom.",Svijetlo plava,30.00 EUR
shopify_ZZ_15287989141890_56442409222530,Set za hranjenje Rak - tanjur s priborom – Les Petits Citrons - Tamno plava,https://babynatur.hr/products/crab-shaped-meal-set-cutlery-for-children?variant=56442409222530,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/7bac6125bb1a96c1412f04e4e4f2022617ad3891336e74279a25dd356adf54fe.png?v=1772700675,30.00 EUR,"Silikonski set za hranjenje idealan je za prve korake u bebinom samostalnom hranjenju. Tanjur u obliku raka ima vakuumsku čašicu koja se pričvršćuje za površinu stola i pomaže spriječiti prolijevanje ili pomicanje tijekom obroka. Pribor za jelo dizajniran je za male dječje ruke , a glava vilice i žlice izrađena je od mekog silikona , nježnog za osjetljive dječje desni. Drška je izrađena od prirodnog bambusa , ekološki prihvatljivog i biorazgradivog materijala. Svi materijali su sigurni za kontakt s hranom i bez štetnih kemikalija . Održavanje: Tanjur se može prati u perilici posuđa, dok se pribor za jelo s bambusovom drškom preporučuje prati ručno. Set uključuje: silikonski tanjur u obliku raka s vakuumskom čašicom vilicu i žlicu s bambusovom drškom i silikonskim vrhom.",Tamno plava,30.00 EUR
shopify_ZZ_15287989141890_56442409288066,Set za hranjenje Rak - tanjur s priborom – Les Petits Citrons - Narančasta,https://babynatur.hr/products/crab-shaped-meal-set-cutlery-for-children?variant=56442409288066,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/a96337495ea2415df31cb8f5728a490eab5f911294eca969e1b87e674550cbb1.png?v=1772700678,30.00 EUR,"Silikonski set za hranjenje idealan je za prve korake u bebinom samostalnom hranjenju. Tanjur u obliku raka ima vakuumsku čašicu koja se pričvršćuje za površinu stola i pomaže spriječiti prolijevanje ili pomicanje tijekom obroka. Pribor za jelo dizajniran je za male dječje ruke , a glava vilice i žlice izrađena je od mekog silikona , nježnog za osjetljive dječje desni. Drška je izrađena od prirodnog bambusa , ekološki prihvatljivog i biorazgradivog materijala. Svi materijali su sigurni za kontakt s hranom i bez štetnih kemikalija . Održavanje: Tanjur se može prati u perilici posuđa, dok se pribor za jelo s bambusovom drškom preporučuje prati ručno. Set uključuje: silikonski tanjur u obliku raka s vakuumskom čašicom vilicu i žlicu s bambusovom drškom i silikonskim vrhom.",Narančasta,30.00 EUR
shopify_ZZ_15287989240194_56442157760898,"Veliki set za hranjenje Kit – tanjur s priborom, podbradnjak i čaša sa slamkom | Les Petits Citrons - Tamno plava",https://babynatur.hr/products/whale-meal-pack-animal-bib-straw-glass?variant=56442157760898,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/7d208c5015c2dfada6b4645476469bbf1076ec3362766da72225265bb1b7cfce.png?v=1773052571,48.00 EUR,"Ovaj set za hranjenje u obliku leptira savršen je izbor za prve korake u bebinom samostalnom hranjenju. Kombinira praktičnost i zabavan dizajn koji obroke čini ugodnijima za dijete i jednostavnijima za roditelje. Set uključuje silikonski tanjur u obliku kita s vakuumskom čašicom, podbradnjak te čašu sa slamkom, što pomaže djetetu da lakše razvije naviku samostalnog hranjenja i pijenja. Vakuumska čašica na dnu tanjura pričvršćuje se za stol i pomaže spriječiti pomicanje ili prolijevanje hrane. Vilica i žlica prilagođene su malim dječjim rukama, dok je njihov vrh izrađen od mekog silikona, nježnog za osjetljive dječje desni. Drške su izrađene od prirodnog bukovog drva, koje je izdržljivo i ekološki prihvatljivo. Svi materijali su sigurni za kontakt s hranom, bez BPA i drugih štetnih kemikalija, te zadovoljavaju europske sigurnosne standarde.",Tamno plava,48.00 EUR
shopify_ZZ_15287989240194_56442505691522,"Veliki set za hranjenje Kit – tanjur s priborom, podbradnjak i čaša sa slamkom | Les Petits Citrons - Svijetlo plava",https://babynatur.hr/products/whale-meal-pack-animal-bib-straw-glass?variant=56442505691522,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/7cd2de2d436c5e478ff25ce6101fc9c599767aa2d238e64793081e41a0ec9857.png?v=1773052493,48.00 EUR,"Ovaj set za hranjenje u obliku leptira savršen je izbor za prve korake u bebinom samostalnom hranjenju. Kombinira praktičnost i zabavan dizajn koji obroke čini ugodnijima za dijete i jednostavnijima za roditelje. Set uključuje silikonski tanjur u obliku kita s vakuumskom čašicom, podbradnjak te čašu sa slamkom, što pomaže djetetu da lakše razvije naviku samostalnog hranjenja i pijenja. Vakuumska čašica na dnu tanjura pričvršćuje se za stol i pomaže spriječiti pomicanje ili prolijevanje hrane. Vilica i žlica prilagođene su malim dječjim rukama, dok je njihov vrh izrađen od mekog silikona, nježnog za osjetljive dječje desni. Drške su izrađene od prirodnog bukovog drva, koje je izdržljivo i ekološki prihvatljivo. Svi materijali su sigurni za kontakt s hranom, bez BPA i drugih štetnih kemikalija, te zadovoljavaju europske sigurnosne standarde.",Svijetlo plava,48.00 EUR
shopify_ZZ_15287989338498_56442157859202,Silikonska čaša sa slamkom za bebe – Les Petits Citrons - Roza,https://babynatur.hr/products/straw-glass-for-babies-and-children?variant=56442157859202,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/a7784f9c25a5d581395bc6598ae3eafb9974965d8508301aa61e6ed1a2654de0.png?v=1772702171,14.00 EUR,"Šalica za bebe i djecu koja je praktična, sigurna i zabavna za korištenje . Izrađena je od mekog silikona , što je čini ugodnom za male ruke i otpornom na udarce. Zahvaljujući glatkoj silikonskoj površini , šalica se vrlo lako čisti običnom spužvicom. Kapacitet od 120 ml idealan je za male količine vode, mlijeka ili drugih napitaka, a slamka pomaže bebi u učenju pravilnog pijenja i lakšem prijelazu s bočice na čašu . Dvije praktične ručke omogućuju djetetu sigurno držanje i potiču razvoj samostalnosti tijekom pijenja. Zahvaljujući mekanoj, fleksibilnoj konstrukciji i idealnoj veličini , ova je šalica savršena za učenje bebe ili djeteta korištenju slamke i prve čaše . Dizajnirana je tako da odgovara malim rukama i potrebama djece od 6. mjeseca nadalje , čineći prve korake prema samostalnom pijenju jednostavnima i sigurnima.",Roza,14.00 EUR
shopify_ZZ_15287989338498_56442157891970,Silikonska čaša sa slamkom za bebe – Les Petits Citrons - Svijetlo plava,https://babynatur.hr/products/straw-glass-for-babies-and-children?variant=56442157891970,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/b5ee9b0a8368105feb6699a9129d1c07f97bc5e6fbe454319eba6457e66edf50.png?v=1772702171,14.00 EUR,"Šalica za bebe i djecu koja je praktična, sigurna i zabavna za korištenje . Izrađena je od mekog silikona , što je čini ugodnom za male ruke i otpornom na udarce. Zahvaljujući glatkoj silikonskoj površini , šalica se vrlo lako čisti običnom spužvicom. Kapacitet od 120 ml idealan je za male količine vode, mlijeka ili drugih napitaka, a slamka pomaže bebi u učenju pravilnog pijenja i lakšem prijelazu s bočice na čašu . Dvije praktične ručke omogućuju djetetu sigurno držanje i potiču razvoj samostalnosti tijekom pijenja. Zahvaljujući mekanoj, fleksibilnoj konstrukciji i idealnoj veličini , ova je šalica savršena za učenje bebe ili djeteta korištenju slamke i prve čaše . Dizajnirana je tako da odgovara malim rukama i potrebama djece od 6. mjeseca nadalje , čineći prve korake prema samostalnom pijenju jednostavnima i sigurnima.",Svijetlo plava,14.00 EUR
shopify_ZZ_15287989338498_56442157924738,Silikonska čaša sa slamkom za bebe – Les Petits Citrons - Bež,https://babynatur.hr/products/straw-glass-for-babies-and-children?variant=56442157924738,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/2de11c9d3d490a30ed3f6668576e9f53e2b17e3a977bd9897654b47994ec8672.png?v=1772702171,14.00 EUR,"Šalica za bebe i djecu koja je praktična, sigurna i zabavna za korištenje . Izrađena je od mekog silikona , što je čini ugodnom za male ruke i otpornom na udarce. Zahvaljujući glatkoj silikonskoj površini , šalica se vrlo lako čisti običnom spužvicom. Kapacitet od 120 ml idealan je za male količine vode, mlijeka ili drugih napitaka, a slamka pomaže bebi u učenju pravilnog pijenja i lakšem prijelazu s bočice na čašu . Dvije praktične ručke omogućuju djetetu sigurno držanje i potiču razvoj samostalnosti tijekom pijenja. Zahvaljujući mekanoj, fleksibilnoj konstrukciji i idealnoj veličini , ova je šalica savršena za učenje bebe ili djeteta korištenju slamke i prve čaše . Dizajnirana je tako da odgovara malim rukama i potrebama djece od 6. mjeseca nadalje , čineći prve korake prema samostalnom pijenju jednostavnima i sigurnima.",Bež,14.00 EUR
shopify_ZZ_15287989338498_56442308952450,Silikonska čaša sa slamkom za bebe – Les Petits Citrons - Tamno plava,https://babynatur.hr/products/straw-glass-for-babies-and-children?variant=56442308952450,https://cdn.shopify.com/s/files/1/0943/0738/5730/files/VerrePailleMarine.webp?v=1772702171,14.00 EUR,"Šalica za bebe i djecu koja je praktična, sigurna i zabavna za korištenje . Izrađena je od mekog silikona , što je čini ugodnom za male ruke i otpornom na udarce. Zahvaljujući glatkoj silikonskoj površini , šalica se vrlo lako čisti običnom spužvicom. Kapacitet od 120 ml idealan je za male količine vode, mlijeka ili drugih napitaka, a slamka pomaže bebi u učenju pravilnog pijenja i lakšem prijelazu s bočice na čašu . Dvije praktične ručke omogućuju djetetu sigurno držanje i potiču razvoj samostalnosti tijekom pijenja. Zahvaljujući mekanoj, fleksibilnoj konstrukciji i idealnoj veličini , ova je šalica savršena za učenje bebe ili djeteta korištenju slamke i prve čaše . Dizajnirana je tako da odgovara malim rukama i potrebama djece od 6. mjeseca nadalje , čineći prve korake prema samostalnom pijenju jednostavnima i sigurnima.",Tamno plava,14.00 EUR
